RRUFFID,CODID,RMSE
R050335,5000045,6.4285194007689785
R050335,9000159,6.4285194007689785
R050335,9000650,6.419376392867009
R050335,9004122,6.421504176691468
R050335,9004485,6.391534705733119
R050335,8107510,6.4060684613825645
R050342,1000037,8.122715975011001
R050342,9014007,8.122715975011001
R050342,5000045,8.122715975011001
R050342,9000159,8.122715975011001
R050342,9000650,8.130825324568127
R050342,9004122,8.121755847914434
R050342,9004485,8.07719186917232
R050342,8107510,8.095733566411841
R050375,1000037,8.745706489799545
R050375,9014007,8.745706489799545
R050375,5000045,8.745706489799545
R050375,9000159,8.745706489799545
R050375,9000650,8.746488739792005
R050375,9004122,8.743055106147194
R050375,9004485,8.673568828433256
R050375,8107510,8.693567340260794
R050409,9000056,5.584407780710226
R050409,9001515,5.347531041200621
R060359,9000056,4.892345114506788
R060359,9001515,4.7746383377515755
R060550,9000056,5.207349122841662
R060550,9001515,4.807485531848853
R060629,9000056,6.035413424557566
R060629,9001515,5.947152759302236
R060737,9000056,4.965032303930002
R060737,9001515,4.565039393062784
R050320,1010959,3.846088637602177
R050320,9008010,3.805193956019269
R050320,9008168,3.3198389147274767
R050320,9014388,3.3390228533362953
R050320,9014925,3.852445006706862
R050320,9014956,3.9113757420196675
R050320,9015046,3.87329741454418
R050320,9015194,3.9046201698569494
R050320,9015502,3.9130534181708607
R050320,9016221,3.89962584489505
R050320,9016450,3.904247897502496
R050320,9016710,3.9024164312564014
R050332,1010959,4.24647930436832
R050332,9008010,4.224795591828732
R050332,9008168,3.840672837674125
R050332,9014388,3.764291568099687
R050332,9014925,4.2621675464112805
R050332,9014956,4.279782358703448
R050332,9015046,4.273891587113558
R050332,9015194,4.2743895542873265
R050332,9015502,4.280650888535406
R050332,9016221,4.279394992103827
R050332,9016450,4.275359806305027
R050332,9016710,4.274388173838643
R070177,9000011,9.045958142203078
R070177,9000061,8.892342716317557
R070177,9000066,8.903528539894914
R070177,9011372,8.887306630005792
R070177,9011490,8.689440037586277
R070177,9014587,9.186293730528115
R070177,9014693,9.233159980254104
R070177,9014870,9.259250326817218
R070177,9015358,9.212723883097533
R070177,9015670,9.24923094631767
R070177,9016347,9.172916693203788
R070177,9016388,8.618918907752995
R060299,9009570,5.304017821526711
R060299,9011843,5.331264274283868
R060552,9009570,5.524693185391557
R060552,9011843,5.5546045380965055
R070249,9009570,3.7401161231678874
R070249,9011843,3.7515387718227737
R040002,1010541,3.288863919855081
R040002,9001018,3.2417748360133447
R040002,9001019,3.286172115425392
R040002,9001020,3.5613124684893487
R040002,9001021,3.6645363944927136
R040002,9014166,3.317572883920355
R040002,2310850,3.8950658002135587
R050065,1010541,4.294809977951944
R050065,9001018,4.272226336410758
R050065,9001019,4.381261183190518
R050065,9001020,4.591496403039041
R050065,9001021,4.623724403678564
R050065,9014166,4.302908261926606
R050065,2310850,4.79199098784883
R050120,1010541,2.584695016772202
R050120,9001018,2.5077378235047636
R050120,9001019,2.6521469012909953
R050120,9001020,2.7351181796336967
R050120,9001021,2.735409879003896
R050120,9014166,2.5449521078978417
R050120,2310850,3.022094623083757
R050121,1010541,2.4385909385223696
R050121,9001018,2.3345511822698692
R050121,9001019,2.647514798313615
R050121,9001020,2.8500338457351906
R050121,9001021,2.8525836255143684
R050121,9014166,2.299383418697635
R050121,2310850,3.125015362891156
R050305,1010541,4.7752187613035755
R050305,9001018,4.6967654228104125
R050305,9001019,4.755943185708143
R050305,9001020,4.837977719821999
R050305,9001021,4.972841786213608
R050305,9014166,4.730090359266466
R050305,2310850,5.184189981247177
R050347,1010541,4.556069824578433
R050347,9001018,4.532515607430146
R050347,9001019,4.595931600084858
R050347,9001020,4.735430169983876
R050347,9001021,4.851588372083325
R050347,9014166,4.549008786412539
R050347,2310850,5.053776775095842
R050368,1010541,3.3629644527049765
R050368,9001018,3.289832686403
R050368,9001019,3.56937936169729
R050368,9001020,3.638354302039625
R050368,9001021,3.6379249018261746
R050368,9014166,3.2189586634276397
R050368,2310850,3.8436652359601746
R060942,1010541,4.596864868756182
R060942,9001018,4.508044947586354
R060942,9001019,4.593122720028185
R060942,9001020,4.605478084387524
R060942,9001021,4.6048184183221945
R060942,9014166,4.468835148685602
R060942,2310850,4.7651986181677595
R060943,1010541,4.15060326394744
R060943,9001018,4.050598522929032
R060943,9001019,4.268534770473966
R060943,9001020,4.305496684025571
R060943,9001021,4.303586995874206
R060943,9014166,3.9879256470879216
R060943,2310850,4.475809924857032
R060944,1010541,5.0754940322177315
R060944,9001018,4.986313356531558
R060944,9001019,5.125218140631113
R060944,9001020,5.140579047739025
R060944,9001021,5.141388182558225
R060944,9014166,4.938894562337934
R060944,2310850,5.279379100408883
R050546,1001816,12.734378854136727
R050546,1011243,12.722376965524017
R050546,9008012,12.722376965524017
R050546,9009948,12.734378854136727
R050546,1535919,12.773592515316286
R070375,5000215,3.4704841224905474
R070375,8100521,4.098616124893462
R070375,9008576,3.228506052445592
R070375,9009656,3.551289974387015
R070375,9009657,3.4704841224905474
R070375,9009658,3.229346830541675
R070375,9011614,3.7031515840256586
R070375,9011994,3.551289974387015
R070375,9011995,3.4704841224905474
R070375,9011996,3.229346830541675
R070375,9012006,3.649203526875494
R070375,9012437,3.698679684230608
R070375,4002410,3.980523382652673
R070375,2310889,3.229346830541675
R070375,1539906,4.114500285493656
R070375,7123351,3.4338463257418397
R070375,7123352,3.2646764201473792
R070375,9017495,3.6457855409798525
R060665,9004677,8.240109195068756
R060665,1530018,8.268831924409104
R060665,2300744,8.267613010714507
R050395,1011240,7.284220611325105
R050395,1011267,7.2753778468719945
R050395,2101167,7.320199172385504
R050395,2101168,7.319789495858725
R050395,2101169,7.287286023743331
R050395,5910082,7.361817727882616
R050395,9000139,7.274087068693377
R050395,9006316,7.309110114560117
R050395,9006317,7.307582408450292
R050395,9009782,7.357496736233318
R050395,9012692,7.30846816537027
R050395,9014880,7.350832502785415
R050395,9015065,7.338687793934807
R050395,9015503,7.3703843763822645
R050395,9015964,7.3217395907193215
R050395,9016457,7.362678479568725
R050395,4002383,7.284484572721886
R050395,1528612,7.332324419214553
R050395,1532119,7.3833196527104255
R050395,1532120,7.344614372030988
R050395,1532121,7.2876527309846475
R050395,2108027,7.253420657773944
R050395,2108028,7.350403194393659
R050395,1546383,7.327418276307458
R040024,1011240,9.932972546363798
R040024,1011267,9.917409952919988
R040024,2101167,9.891521725630469
R040024,2101168,9.891530591810485
R040024,2101169,10.047932084116512
R040024,5910082,10.09369996325584
R040024,9000139,9.98157386112093
R040024,9006316,10.025628267348562
R040024,9006317,10.023890505192401
R040024,9009782,9.93989205018971
R040024,9012692,10.004239674707607
R040024,9014880,10.068664797796309
R040024,9015065,9.957046553694527
R040024,9015503,10.095389592031749
R040024,9015964,9.886481210867057
R040024,9016457,10.090277264675596
R040024,4002383,10.044594081751233
R040024,1528612,10.028174243355858
R040024,1532119,10.127452886903393
R040024,1532120,10.079452527321017
R040024,1532121,10.066682512985619
R040024,2108027,9.829801516240412
R040024,2108028,10.107386722938436
R040024,1546383,9.894392768855491
R050300,1011240,12.415286913821152
R050300,1011267,12.417416784400924
R050300,2101167,12.400086995488989
R050300,2101168,12.400041678413928
R050300,2101169,12.504493499630613
R050300,5910082,12.524718791383519
R050300,9000139,12.4441797751077
R050300,9006316,12.498188888149071
R050300,9006317,12.495931381591802
R050300,9009782,12.417077561668158
R050300,9012692,12.462177763628576
R050300,9014880,12.491372092323733
R050300,9015065,12.419458589039575
R050300,9015503,12.540592133697368
R050300,9015964,12.40705180056924
R050300,9016457,12.541203413215145
R050300,4002383,12.495465088546725
R050300,1528612,12.468212767672235
R050300,1532119,12.55967312830518
R050300,1532120,12.54122016967058
R050300,1532121,12.52938366034292
R050300,2108027,12.348635395278311
R050300,2108028,12.552998024067234
R050300,1546383,12.405302670668114
R060190,1011240,20.36661164593466
R060190,1011267,20.351172265181944
R060190,2101167,20.32456816399018
R060190,2101168,20.324586583464903
R060190,2101169,20.401342667941492
R060190,5910082,20.391222824363137
R060190,9000139,20.356178783608172
R060190,9006316,20.390619537330092
R060190,9006317,20.3884822517676
R060190,9009782,20.34114179890123
R060190,9012692,20.356912171239742
R060190,9014880,20.382691902475596
R060190,9015065,20.34422462481964
R060190,9015503,20.41044592130666
R060190,9015964,20.336281420144577
R060190,9016457,20.388026017625705
R060190,4002383,20.384271696046966
R060190,1528612,20.365988294278257
R060190,1532119,20.411554696012104
R060190,1532120,20.402364334269258
R060190,1532121,20.404852271765076
R060190,2108027,20.303042236964966
R060190,2108028,20.40018751455632
R060190,1546383,20.347844869688895
R070240,1011240,13.690845936751465
R070240,1011267,13.699781917024518
R070240,2101167,13.690422908866456
R070240,2101168,13.69041269684351
R070240,2101169,13.786111085295762
R070240,5910082,13.818158370375269
R070240,9000139,13.705968972898424
R070240,9006316,13.784512789514324
R070240,9006317,13.782059595571111
R070240,9009782,13.743894519824572
R070240,9012692,13.754883253711109
R070240,9014880,13.792316098138667
R070240,9015065,13.736651833720364
R070240,9015503,13.812823821124793
R070240,9015964,13.685341434673301
R070240,9016457,13.814981190003468
R070240,4002383,13.786181903002019
R070240,1528612,13.759959483739022
R070240,1532119,13.839003094655185
R070240,1532120,13.814110991997541
R070240,1532121,13.79375447137128
R070240,2108027,13.646989769882753
R070240,2108028,13.811508595624378
R070240,1546383,13.708479808334388
R050322,9000045,10.115434306508096
R050322,1540202,10.191991498169703
R050436,1530576,6.404328241948813
R050436,1541125,6.359272110816702
R050436,1541280,6.336642244064966
R050441,1530576,5.987475563135124
R050441,1541125,5.911886593463468
R050441,1541280,5.804420191802865
R050111,9008197,4.488000946398825
R050364,9008197,7.438836863582253
R060613,9004165,26.962990622236156
R080091,9004165,7.107364693231951
R050385,9000532,3.802086190571614
R050385,9006541,3.700738099204338
R050385,9006542,3.705028514359799
R050385,9006543,3.7789642109119335
R050385,9006544,3.910315942959508
R050385,9006545,3.942338969737742
R050385,9006546,3.951344583305678
R050385,9006547,3.9533120365336054
R050385,1527206,3.803723940165842
R050385,8104340,3.9349637357878327
R050388,9000532,3.5456816394507165
R050388,9006541,3.667415023680102
R050388,9006542,3.6597009510389276
R050388,9006543,3.6512478936490544
R050388,9006544,3.7147293420008047
R050388,9006545,3.7980823877441936
R050388,9006546,3.8112060979799973
R050388,9006547,3.817284959544761
R050388,1527206,3.6362528531350784
R050388,8104340,3.782626230786418
R050390,9000532,5.868748181015448
R050390,9006541,5.919566770007374
R050390,9006542,5.9199665979689815
R050390,9006543,5.9220231992818295
R050390,9006544,5.98844901102775
R050390,9006545,6.057547021697206
R050390,9006546,6.064402887682191
R050390,9006547,6.065821174826589
R050390,1527206,5.905276244988053
R050390,8104340,6.0307088392749515
R090057,9000532,4.987164383950063
R090057,9006541,4.890272601155178
R090057,9006542,4.889891206225794
R090057,9006543,5.031586479722254
R090057,9006544,5.057381951646599
R090057,9006545,5.059253763130688
R090057,9006546,5.061994308407155
R090057,9006547,5.060632994733837
R090057,1527206,5.0185202124570685
R090057,8104340,5.055229789323814
R060928,1010930,4.745843180490207
R060928,9008903,4.928167582359649
R060928,1538728,4.822782848961199
R060928,1540367,4.978812159763543
R060611,1010156,4.504874817201189
R060611,9005220,4.358164939594541
R060611,4124538,4.604437330853481
R060661,9008596,10.635944011939895
R060661,9011682,10.635835721969926
R060661,9011683,10.635430804257904
R060661,9011684,10.632619499292698
R060661,9011685,10.627045826324656
R060661,9011686,10.633437035528686
R060661,9011687,10.609248978319759
R060661,9011688,10.608763835159564
R060661,9011689,10.614627641990696
R060661,9011690,10.62401326720736
R060661,9011691,10.63004059932286
R060661,9011692,10.629846795433657
R060661,1509151,10.635453984856898
R070338,9008596,5.344171998376923
R070338,9011682,5.340684160402723
R070338,9011683,5.343333840689607
R070338,9011684,5.132570050856125
R070338,9011685,5.334899510346492
R070338,9011686,5.341105869802022
R070338,9011687,5.291292325340571
R070338,9011688,5.292455688858219
R070338,9011689,5.303272526040042
R070338,9011690,5.322569888241308
R070338,9011691,5.357793670281481
R070338,9011692,5.359358057409039
R070338,1509151,5.344132405236178
R050591,1010942,4.689576484380837
R050591,5000223,4.859514493360368
R050591,9004137,4.7045243306272555
R050591,9004138,4.567872817008224
R050591,9004139,4.917794766287963
R050591,9004140,5.060505121563201
R050591,9004141,4.940692798728835
R050591,9004142,4.934247278347764
R050591,9004143,4.94752424537169
R050591,9004144,4.94691069752824
R050591,9007432,4.940313219058803
R050591,9007531,4.940747208292402
R050591,9008213,4.767162015734669
R050591,9008214,4.859514493360368
R050591,9008215,4.884938107905182
R050591,9008216,4.883212431542738
R050591,9009083,4.940382819488411
R050591,9009086,4.761837153678561
R050591,9009087,4.443300150691715
R050591,7206075,4.764069417024863
R050591,4102355,4.9384582864758695
R050591,9015355,5.070371335022413
R050591,9015662,4.942274840073996
R050591,9015929,4.76313117595139
R050591,1526931,4.7971424905153
R050591,2310486,4.915480883341713
R050591,1528778,4.979572508833347
R050591,1530026,4.9048792752615356
R050591,1530150,4.915595569111292
R050591,1530151,4.634237661641265
R050591,4124498,4.865488001112986
R050591,2310710,4.894287257821798
R050591,1532819,4.976478166318603
R050591,1534781,4.946864172357979
R050591,1537224,4.881108761031344
R050591,8104269,4.442617215068431
R050591,1539682,4.885020482798502
R050591,1544349,4.913677176186427
R050591,1557789,5.001794601196043
R050591,1562532,5.026242811756079
R040049,1010942,4.173013223664795
R040049,5000223,4.183083051485724
R040049,9004137,4.436188816893005
R040049,9004138,4.428953329151113
R040049,9004139,4.414735031312106
R040049,9004140,4.425767477379747
R040049,9004141,3.936439391523081
R040049,9004142,4.195728209917412
R040049,9004143,4.231064022333325
R040049,9004144,4.232661393588573
R040049,9007432,3.9615239782087444
R040049,9007531,3.9612366769344933
R040049,9008213,4.181366793019596
R040049,9008214,4.183083051485724
R040049,9008215,4.181548441852398
R040049,9008216,4.179662952623429
R040049,9009083,3.9487716268979893
R040049,9009086,4.180707577247103
R040049,9009087,4.419587338115579
R040049,7206075,4.183307006535062
R040049,4102355,3.8913396147004455
R040049,9015355,4.3745618537584345
R040049,9015662,3.9653361061378103
R040049,9015929,4.181400542416812
R040049,1526931,4.160014677157662
R040049,2310486,4.2213636576716125
R040049,1528778,4.280210713428943
R040049,1530026,4.206156764478865
R040049,1530150,3.9215970063810452
R040049,1530151,4.169691309336089
R040049,4124498,4.151740091439402
R040049,2310710,4.184913233164533
R040049,1532819,4.273449058453935
R040049,1534781,4.221997590364668
R040049,1537224,4.165750663956445
R040049,8104269,4.28714923245335
R040049,1539682,4.169314277511324
R040049,1544349,4.204657994761872
R040049,1557789,4.318867740998974
R040049,1562532,4.355891881232876
R050031,1010942,4.002482656321265
R050031,5000223,4.0107490150551985
